0.00000 ; negcapital(A ,B)  :-  isPartOf(C ,B)   ,  areaTotal(C ,D)   ,  areaTotal(A ,D).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  nearestCity(D ,C)   ,  location(D ,B).
0.00000 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.03430 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  city(C ,B)   ,  sourceCountry(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaWater(B ,C)   ,  areaWater(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  isPartOf(C ,B)   ,  areaTotal(C ,D)   ,  areaTotal(A ,D).
0.02240 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.04410 ; negcapital(A ,B)  :-  timeZone(A ,C)   ,  timeZone(D ,C)   ,  country(B ,D).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  language(D ,C)   ,  deathPlace(D ,B).
0.00210 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  broadcastArea(D ,B).
0.01680 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.00910 ; negcapital(A ,B)  :-  areaLand(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  location(D ,C)   ,  birthPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  populationTotal(D ,C)   ,  isPartOf(D ,B).
0.00752 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  utcOffset(B ,D)   ,  C>D.
0.01680 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00070 ; negcapital(A ,B)  :-  country(A ,C)   ,  knownFor(D ,C)   ,  deathPlace(D ,B).
0.02240 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  populationDensity(A ,D)   ,  C>D.
0.00630 ; negcapital(A ,B)  :-  billed(C ,B)   ,  birthPlace(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaLand(B ,C)   ,  areaLand(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaWater(B ,D)   ,  C<D.
0.00840 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.00840 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.00560 ; negcapital(A ,B)  :-  place(C ,B)   ,  place(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  areaTotal(B ,D)   ,  C>D.
0.00420 ; negcapital(A ,B)  :-  country(A ,C)   ,  regionServed(D ,C)   ,  locationCity(D ,B).
0.00490 ; negcapital(A ,B)  :-  restingPlace(C ,B)   ,  birthPlace(C ,D)   ,  country(A ,D).
0.01120 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  garrison(D ,B).
0.00331 ; negcapital(A ,B)  :-  leaderTitle(A ,C)   ,  leaderTitle(D ,C)   ,  country(D ,B).
0.00210 ; negcapital(A ,B)  :-  country(A ,C)   ,  garrison(D ,C)   ,  garrison(D ,B).
0.00902 ; negcapital(A ,B)  :-  timeZone(A ,C)   ,  daylightSavingTimeZone(D ,C)   ,  country(D ,B).
0.00210 ; negcapital(A ,B)  :-  country(A ,C)   ,  locationCountry(D ,C)   ,  broadcastArea(D ,B).
0.00000 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.03360 ; negcapital(A ,B)  :-  country(A ,C)   ,  nationality(D ,C)   ,  birthPlace(D ,B).
0.00280 ; negcapital(A ,B)  :-  populationMetro(B ,C)   ,  populationTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  populationTotal(A ,D)   ,  C<D.
8.39880 ; negcapital(A ,B)  :-  ground(C ,A)   ,  ground(D ,B)   ,  C=D.
0.00210 ; negcapital(A ,B)  :-  country(A ,C)   ,  billed(D ,C)   ,  billed(D ,B).
0.00420 ; negcapital(A ,B)  :-  country(A ,C)   ,  stateOfOrigin(D ,C)   ,  hometown(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.03990 ; negcapital(A ,B)  :-  elevation(B ,C)   ,  populationTotal(A ,D)   ,  C<D.
0.00150 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  utcOffset(B ,D)   ,  C>D.
0.00070 ; negcapital(A ,B)  :-  city(C ,A)   ,  country(C ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  locationCity(D ,C)   ,  foundationPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  sportCountry(D ,C)   ,  birthPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  areaWater(B ,D)   ,  C<D.
0.00350 ; negcapital(A ,B)  :-  locationCity(C ,B)   ,  locationCity(C ,D)   ,  country(A ,D).
0.00420 ; negcapital(A ,B)  :-  country(A ,C)   ,  birthPlace(D ,C)   ,  leaderName(B ,D).
0.00770 ; negcapital(A ,B)  :-  country(A ,C)   ,  birthPlace(D ,C)   ,  hometown(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  county(D ,C)   ,  routeEnd(D ,B).
0.00000 ; negcapital(A ,B)  :-  restingPlace(C ,B)   ,  residence(C ,D)   ,  country(A ,D).
0.00630 ; negcapital(A ,B)  :-  restingPlace(C ,B)   ,  deathPlace(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  utcOffset(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  location(C ,B)   ,  language(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationTotal(B ,D)   ,  C<D.
0.01820 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.01820 ; negcapital(A ,B)  :-  locationCity(C ,B)   ,  locationCountry(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00560 ; negcapital(A ,B)  :-  country(A ,C)   ,  location(D ,C)   ,  headquarter(D ,B).
0.00000 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  populationTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaMetro(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.01050 ; negcapital(A ,B)  :-  country(A ,C)   ,  locationCountry(D ,C)   ,  location(D ,B).
0.01890 ; negcapital(A ,B)  :-  country(A ,C)   ,  hometown(D ,C)   ,  hometown(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaCode(B ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  broadcastArea(D ,C)   ,  city(D ,B).
0.00000 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  populationDensity(A ,D)   ,  C<D.
0.00140 ; negcapital(A ,B)  :-  headquarter(C ,B)   ,  jurisdiction(C ,D)   ,  country(A ,D).
0.00150 ; negcapital(A ,B)  :-  isPartOf(C ,B)   ,  populationTotal(C ,D)   ,  populationTotal(A ,D).
0.04480 ; negcapital(A ,B)  :-  capital(C ,B)   ,  country(A ,D)   ,  C=D.
0.00980 ; negcapital(A ,B)  :-  foundationPlace(C ,B)   ,  foundationPlace(C ,D)   ,  country(A ,D).
0.00140 ; negcapital(A ,B)  :-  country(A ,C)   ,  regionServed(D ,C)   ,  headquarter(D ,B).
0.00490 ; negcapital(A ,B)  :-  country(A ,C)   ,  headquarter(D ,C)   ,  location(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  headquarter(D ,C)   ,  broadcastArea(D ,B).
0.03430 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.00350 ; negcapital(A ,B)  :-  foundationPlace(C ,B)   ,  regionServed(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaLand(D ,C)   ,  country(D ,B).
0.03430 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  areaCode(B ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  beatifiedPlace(D ,C)   ,  deathPlace(D ,B).
0.03430 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaWater(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaLand(B ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  routeJunction(C ,B)   ,  county(C ,D)   ,  country(A ,D).
0.00840 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  areaWater(A ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  headquarter(C ,B)   ,  language(C ,D)   ,  country(A ,D).
0.01260 ; negcapital(A ,B)  :-  country(A ,C)   ,  nationality(D ,C)   ,  residence(D ,B).
0.01540 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  isPartOf(D ,B).
0.00000 ; negcapital(A ,B)  :-  isPartOf(C ,B)   ,  isPartOf(C ,D)   ,  country(A ,D).
0.00140 ; negcapital(A ,B)  :-  location(C ,B)   ,  jurisdiction(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  populationDensity(A ,D)   ,  C>D.
0.04340 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00070 ; negcapital(A ,B)  :-  hometown(C ,B)   ,  residence(C ,D)   ,  country(A ,D).
0.02170 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  populationMetro(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  utcOffset(B ,D)   ,  C>D.
0.00070 ; negcapital(A ,B)  :-  country(A ,C)   ,  citizenship(D ,C)   ,  restingPlace(D ,B).
0.03780 ; negcapital(A ,B)  :-  country(A ,C)   ,  birthPlace(D ,C)   ,  birthPlace(D ,B).
0.00210 ; negcapital(A ,B)  :-  broadcastArea(C ,B)   ,  country(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  mouthCountry(D ,C)   ,  city(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  county(D ,C)   ,  routeJunction(D ,B).
0.00560 ; negcapital(A ,B)  :-  country(A ,C)   ,  restingPlace(D ,C)   ,  deathPlace(D ,B).
0.02170 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  populationDensity(A ,D)   ,  C<D.
0.03570 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  city(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  poleDriverCountry(D ,C)   ,  location(D ,B).
0.02100 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.00280 ; negcapital(A ,B)  :-  country(A ,C)   ,  location(D ,C)   ,  city(D ,B).
0.00391 ; negcapital(A ,B)  :-  areaCode(B ,C)   ,  populationTotal(A ,D)   ,  C<D.
0.01820 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  populationTotal(A ,D)   ,  C<D.
0.00840 ; negcapital(A ,B)  :-  areaLand(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.05110 ; negcapital(A ,B)  :-  populationTotal(B ,C)   ,  populationDensity(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.01680 ; negcapital(A ,B)  :-  timeZone(A ,C)   ,  timeZone(D ,C)   ,  isPartOf(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  residence(D ,C)   ,  restingPlace(D ,B).
0.00630 ; negcapital(A ,B)  :-  country(A ,C)   ,  deathPlace(D ,C)   ,  restingPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  county(D ,C)   ,  city(D ,B).
0.00070 ; negcapital(A ,B)  :-  country(A ,C)   ,  city(D ,C)   ,  location(D ,B).
0.01330 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  populationDensity(A ,D)   ,  C>D.
0.00910 ; negcapital(A ,B)  :-  areaWater(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00140 ; negcapital(A ,B)  :-  broadcastArea(C ,B)   ,  broadcastArea(C ,D)   ,  country(A ,D).
0.00420 ; negcapital(A ,B)  :-  country(A ,C)   ,  restingPlace(D ,C)   ,  restingPlace(D ,B).
0.00000 ; negcapital(A ,B)  :-  populationTotal(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.01680 ; negcapital(A ,B)  :-  headquarter(C ,B)   ,  headquarter(C ,D)   ,  country(A ,D).
0.00180 ; negcapital(A ,B)  :-  birthPlace(C ,A)   ,  deathPlace(C ,D)   ,  country(D ,B).
0.00000 ; negcapital(A ,B)  :-  areaTotal(A ,C)   ,  populationDensity(B ,D)   ,  C<D.
0.00350 ; negcapital(A ,B)  :-  nearestCity(C ,B)   ,  country(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  populationTotal(A ,C)   ,  facultySize(D ,C)   ,  country(D ,B).
0.00070 ; negcapital(A ,B)  :-  birthPlace(C ,A)   ,  birthPlace(C ,D)   ,  country(D ,B).
0.00140 ; negcapital(A ,B)  :-  country(A ,C)   ,  jurisdiction(D ,C)   ,  headquarter(D ,B).
0.00361 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  areaTotal(A ,D)   ,  C<D.
0.00000 ; negcapital(A ,B)  :-  location(C ,B)   ,  nearestCity(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  populationTotal(A ,D)   ,  C<D.
0.00070 ; negcapital(A ,B)  :-  country(A ,C)   ,  location(D ,C)   ,  locationCity(D ,B).
0.00140 ; negcapital(A ,B)  :-  country(A ,C)   ,  nationality(D ,C)   ,  restingPlace(D ,B).
0.02660 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  birthPlace(D ,B).
0.00070 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  maximumElevation(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.04480 ; negcapital(A ,B)  :-  country(A ,C)   ,  capital(D ,B)   ,  D=C.
0.02450 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(D ,C)   ,  country(D ,B).
0.00060 ; negcapital(A ,B)  :-  deathPlace(C ,A)   ,  birthPlace(C ,D)   ,  country(D ,B).
0.04410 ; negcapital(A ,B)  :-  country(B ,C)   ,  timeZone(C ,D)   ,  timeZone(A ,D).
0.00000 ; negcapital(A ,B)  :-  elevation(B ,C)   ,  areaTotal(A ,D)   ,  C>D.
0.00000 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  areaWater(A ,D)   ,  C<D.
0.04270 ; negcapital(A ,B)  :-  areaTotal(B ,C)   ,  populationTotal(A ,D)   ,  C>D.
0.00070 ; negcapital(A ,B)  :-  restingPlace(C ,B)   ,  citizenship(C ,D)   ,  country(A ,D).
0.00210 ; negcapital(A ,B)  :-  garrison(C ,B)   ,  garrison(C ,D)   ,  country(A ,D).
0.01120 ; negcapital(A ,B)  :-  garrison(C ,B)   ,  country(C ,D)   ,  country(A ,D).
0.00000 ; negcapital(A ,B)  :-  populationDensity(B ,C)   ,  populationDensity(A ,D)   ,  C>D.
0.00140 ; negcapital(A ,B)  :-  country(A ,C)   ,  leader(C ,D)   ,  birthPlace(D ,B).
0.01680 ; negcapital(A ,B)  :-  isPartOf(C ,B)   ,  timeZone(C ,D)   ,  timeZone(A ,D).
0.01610 ; negcapital(A ,B)  :-  country(A ,C)   ,  residence(D ,C)   ,  residence(D ,B).
0.00070 ; negcapital(A ,B)  :-  populationDensity(A ,C)   ,  populationDensity(B ,D)   ,  C>D.
0.00700 ; negcapital(A ,B)  :-  country(A ,C)   ,  citizenship(D ,C)   ,  residence(D ,B).
0.00000 ; negcapital(A ,B)  :-  country(A ,C)   ,  billed(D ,C)   ,  residence(D ,B).
0.00350 ; negcapital(A ,B)  :-  country(A ,C)   ,  country(D ,C)   ,  nearestCity(D ,B).
